qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned
76_R	CP088748.1	1	188	5093	5292	4.15e-72	278	90.500	98	8897	191	0.9842931937172775
76_R	NZ_OL790696.1	1	188	3823085	3823284	4.15e-72	278	90.500	98	4795340	191	0.9842931937172775
76_R	NZ_OL790696.1	1	188	4448437	4448636	4.15e-72	278	90.500	98	4795340	191	0.9842931937172775
76_R	NZ_OL790696.1	1	188	4489809	4490008	4.15e-72	278	90.500	98	4795340	191	0.9842931937172775
76_R	NZ_OL790696.1	1	188	4631420	4631619	4.15e-72	278	90.500	98	4795340	191	0.9842931937172775
76_R	NZ_OL790696.1	1	188	4730102	4730301	4.15e-72	278	90.500	98	4795340	191	0.9842931937172775
76_R	CP099174.1	1	188	527252	527451	4.15e-72	278	90.500	98	1310597	191	0.9842931937172775
76_R	CP088766.1	1	188	5645	5843	1.45e-71	275	90.955	98	19839	191	0.9842931937172775
76_R	CP088634.1	1	188	3434	3633	5.06e-71	273	90.000	98	6560	191	0.9842931937172775
76_R	CP054241.1	1	188	102200	102399	5.06e-71	273	90.000	98	834193	191	0.9842931937172775
76_R	CP008701.1	1	151	186173	186323	2.15e-69	269	99.338	79	186323	191	0.7905759162303665
76_R	NZ_CP087347.1	1	183	2998	3183	9.15e-68	262	91.398	96	5402	191	0.9581151832460733
76_R	NZ_CP072651.1	1	177	22958	23134	8.57e-62	243	90.395	93	54778	191	0.9267015706806283
76_R	NC_021742.1	1	183	481	664	8.57e-62	242	90.270	96	44107	191	0.9581151832460733
76_R	NC_021742.1	1	154	43107	43260	3.64e-60	238	94.156	96	44107	191	0.806282722513089
76_R	NZ_OL790812.1	2	146	3674602	3674746	5.41e-58	231	95.172	80	4088254	191	0.7591623036649214
76_R	NZ_OL790812.1	2	146	3976893	3977037	5.41e-58	231	95.172	80	4088254	191	0.7591623036649214
76_R	NZ_OL790812.1	2	146	3109227	3109371	6.59e-57	226	94.483	80	4088254	191	0.7591623036649214
76_R	NZ_OL790811.1	2	154	3657149	3657301	1.55e-58	232	93.464	80	4077070	191	0.8010471204188482
76_R	NZ_OL790811.1	2	154	3966211	3966363	1.55e-58	232	93.464	80	4077070	191	0.8010471204188482
76_R	NZ_OL790811.1	2	146	3088446	3088590	6.59e-57	226	94.483	80	4077070	191	0.7591623036649214
76_R	NZ_CP070573.1	2	146	3833	3979	3.41e-54	218	93.878	76	4515	191	0.7591623036649214
77_R	CP125156.1	1	185	2170584	2170768	7.22e-88	330	99.459	100	5369247	185	1.0
77_R	NZ_CP074171.1	1	185	69401	69585	8.80e-68	262	91.351	100	221552	185	1.0
78_R	CP125156.1	1	184	2171124	2171307	3.05e-86	324	98.913	100	5369247	184	1.0
78_R	NZ_CP074171.1	13	184	69953	70124	4.24e-59	234	90.116	93	221552	184	0.9347826086956522
79_R	NC_003384.1	1	179	176440	176618	2.95e-86	324	100.000	100	218160	179	1.0
79_R	NC_003384.1	1	179	126948	127126	1.25e-84	319	99.441	100	218160	179	1.0
79_R	NZ_CP022155.1	1	179	49521	49699	2.95e-86	324	100.000	100	145220	179	1.0
79_R	NZ_CP022157.1	1	179	26338	26516	2.95e-86	324	100.000	100	57232	179	1.0
79_R	NZ_CP022126.1	1	179	14818	14996	2.95e-86	324	100.000	100	140133	179	1.0
79_R	NZ_CP021328.1	1	179	388749	388927	1.25e-84	319	99.441	100	446611	179	1.0
79_R	NZ_CP022274.1	1	179	100519	100697	2.95e-86	324	100.000	100	159655	179	1.0
79_R	NZ_CP022274.1	1	179	136758	136936	1.25e-84	319	99.441	100	159655	179	1.0
79_R	MF116002.1	1	179	87995	88173	2.95e-86	324	100.000	100	198388	179	1.0
79_R	MF116002.1	110	179	88231	88300	4.39e-27	127	100.000	100	198388	179	0.39106145251396646
79_R	NZ_CP022533.1	1	179	163193	163371	2.95e-86	324	100.000	100	330060	179	1.0
79_R	NZ_CP022533.1	1	179	178430	178608	2.95e-86	324	100.000	100	330060	179	1.0
79_R	NZ_CP022534.1	1	179	36613	36791	2.95e-86	324	100.000	100	126208	179	1.0
79_R	NZ_CP022534.1	1	179	46303	46481	2.95e-86	324	100.000	100	126208	179	1.0
79_R	NZ_CP022534.1	1	179	33481	33659	1.25e-84	319	99.441	100	126208	179	1.0
79_R	NZ_CP020344.1	1	179	41783	41961	2.95e-86	324	100.000	100	78308	179	1.0
79_R	LT904889.1	1	179	39275	39453	2.95e-86	324	100.000	100	65273	179	1.0
79_R	LT904892.1	1	179	84739	84917	2.95e-86	324	100.000	100	192619	179	1.0
79_R	NZ_CP022696.1	1	179	244174	244352	1.25e-84	319	99.441	100	328945	179	1.0
79_R	NZ_CP022697.1	1	179	39165	39343	2.95e-86	324	100.000	100	149207	179	1.0
79_R	NZ_CP022697.1	1	179	16517	16695	1.25e-84	319	99.441	100	149207	179	1.0
79_R	NZ_AP017621.1	1	179	12095	12273	2.95e-86	324	100.000	100	116529	179	1.0
79_R	NZ_AP017618.1	1	179	12095	12273	2.95e-86	324	100.000	100	116529	179	1.0
79_R	CP023937.1	1	179	141957	142135	2.95e-86	324	100.000	100	279104	179	1.0
79_R	CP023938.1	1	179	34143	34321	2.95e-86	324	100.000	100	91069	179	1.0
79_R	CP023938.1	1	179	82608	82786	2.95e-86	324	100.000	100	91069	179	1.0
79_R	NZ_CP023942.1	1	179	168708	168886	2.95e-86	324	100.000	100	187926	179	1.0
79_R	NZ_CP024236.1	1	179	211699	211877	2.95e-86	324	100.000	100	226119	179	1.0
79_R	NZ_CP024192.1	1	179	165489	165667	2.95e-86	324	100.000	100	221606	179	1.0
79_R	NZ_CP024192.1	1	179	189376	189554	2.95e-86	324	100.000	100	221606	179	1.0
79_R	NZ_CP024192.1	1	179	152898	153076	1.25e-84	319	99.441	100	221606	179	1.0
79_R	CP024483.1	1	179	79264	79442	2.95e-86	324	100.000	100	243634	179	1.0
79_R	CP024483.1	1	179	133222	133400	2.95e-86	324	100.000	100	243634	179	1.0
79_R	CP024500.1	1	179	79264	79442	2.95e-86	324	100.000	100	243620	179	1.0
79_R	CP024500.1	1	179	133219	133397	2.95e-86	324	100.000	100	243620	179	1.0
79_R	CP024501.1	1	179	25436	25614	2.95e-86	324	100.000	100	212195	179	1.0
79_R	CP024508.1	1	179	81547	81725	2.95e-86	324	100.000	100	228353	179	1.0
79_R	CP024508.1	1	179	135502	135680	2.95e-86	324	100.000	100	228353	179	1.0
79_R	CP024509.1	1	179	35570	35748	2.95e-86	324	100.000	100	140704	179	1.0
79_R	CP024509.1	1	179	63434	63612	1.25e-84	319	99.441	100	140704	179	1.0
79_R	CP024516.1	1	179	79264	79442	2.95e-86	324	100.000	100	227807	179	1.0
79_R	CP024516.1	1	179	133219	133397	2.95e-86	324	100.000	100	227807	179	1.0
79_R	CP024517.1	1	179	25436	25614	2.95e-86	324	100.000	100	212079	179	1.0
79_R	NZ_CP024564.1	1	179	134025	134203	2.95e-86	324	100.000	100	187611	179	1.0
79_R	NZ_CP024564.1	1	179	157912	158090	2.95e-86	324	100.000	100	187611	179	1.0
79_R	NZ_CP024564.1	1	179	121434	121612	1.25e-84	319	99.441	100	187611	179	1.0
79_R	NZ_CP024571.1	1	179	134025	134203	2.95e-86	324	100.000	100	187611	179	1.0
79_R	NZ_CP024571.1	1	179	157912	158090	2.95e-86	324	100.000	100	187611	179	1.0
79_R	NZ_CP024571.1	1	179	121434	121612	1.25e-84	319	99.441	100	187611	179	1.0
79_R	NZ_CP024550.1	1	179	134025	134203	2.95e-86	324	100.000	100	187611	179	1.0
79_R	NZ_CP024550.1	1	179	157912	158090	2.95e-86	324	100.000	100	187611	179	1.0
79_R	NZ_CP024550.1	1	179	121434	121612	1.25e-84	319	99.441	100	187611	179	1.0
79_R	NZ_CP024497.1	1	179	25436	25614	2.95e-86	324	100.000	100	212097	179	1.0
79_R	NZ_CP024459.1	1	179	70686	70864	2.95e-86	324	100.000	100	211313	179	1.0
79_R	NZ_CP024522.1	1	179	165489	165667	2.95e-86	324	100.000	100	221606	179	1.0
79_R	NZ_CP024522.1	1	179	189376	189554	2.95e-86	324	100.000	100	221606	179	1.0
79_R	NZ_CP024522.1	1	179	152898	153076	1.25e-84	319	99.441	100	221606	179	1.0
79_R	NZ_CP024529.1	1	179	165489	165667	2.95e-86	324	100.000	100	221606	179	1.0
79_R	NZ_CP024529.1	1	179	189376	189554	2.95e-86	324	100.000	100	221606	179	1.0
79_R	NZ_CP024529.1	1	179	152898	153076	1.25e-84	319	99.441	100	221606	179	1.0
79_R	NZ_CP024536.1	1	179	134025	134203	2.95e-86	324	100.000	100	187611	179	1.0
79_R	NZ_CP024536.1	1	179	157912	158090	2.95e-86	324	100.000	100	187611	179	1.0
79_R	NZ_CP024536.1	1	179	121434	121612	1.25e-84	319	99.441	100	187611	179	1.0
79_R	NZ_CP024557.1	1	179	164102	164280	2.95e-86	324	100.000	100	217685	179	1.0
79_R	NZ_CP024557.1	1	179	187989	188167	2.95e-86	324	100.000	100	217685	179	1.0
79_R	NZ_CP024557.1	1	179	151511	151689	1.25e-84	319	99.441	100	217685	179	1.0
79_R	NZ_CP023489.1	1	179	109844	110022	2.95e-86	324	100.000	100	124323	179	1.0
79_R	NZ_CP024827.1	1	179	55178	55356	2.95e-86	324	100.000	100	122937	179	1.0
79_R	NZ_CP024813.1	1	179	120924	121102	1.25e-84	319	99.441	100	298989	179	1.0
79_R	NZ_CP024813.1	1	179	116365	116543	6.50e-82	310	98.324	100	298989	179	1.0
79_R	NZ_CP025038.1	1	179	44061	44239	2.95e-86	324	100.000	100	199686	179	1.0
79_R	NZ_CP025038.1	1	179	54132	54310	2.95e-86	324	100.000	100	199686	179	1.0
79_R	NZ_CP025141.1	1	179	110079	110257	2.95e-86	324	100.000	100	204734	179	1.0
79_R	NZ_CP025144.1	1	179	109931	110109	2.95e-86	324	100.000	100	204123	179	1.0
79_R	NZ_CP025147.1	1	179	115385	115563	2.95e-86	324	100.000	100	205953	179	1.0
79_R	CP025516.1	1	179	17236	17414	2.95e-86	324	100.000	100	159714	179	1.0
79_R	NZ_CP025457.1	1	179	32275	32453	2.95e-86	324	100.000	100	223274	179	1.0
79_R	NZ_CP025457.1	1	179	87421	87599	2.95e-86	324	100.000	100	223274	179	1.0
79_R	NZ_CP025458.1	1	179	124064	124242	2.95e-86	324	100.000	100	128563	179	1.0
79_R	NZ_CP024153.1	1	179	51565	51743	2.95e-86	324	100.000	100	98181	179	1.0
79_R	NZ_CP025462.1	1	179	182975	183153	2.95e-86	324	100.000	100	261706	179	1.0
79_R	NZ_CP025463.1	1	179	134024	134202	2.95e-86	324	100.000	100	161580	179	1.0
79_R	CP026198.1	1	179	84634	84812	1.25e-84	319	99.441	100	174695	179	1.0
79_R	CP026198.1	1	179	131026	131204	1.25e-84	319	99.441	100	174695	179	1.0
79_R	CP026198.1	1	179	135589	135767	1.25e-84	319	99.441	100	174695	179	1.0
79_R	CP026272.1	1	179	11551	11729	2.95e-86	324	100.000	100	144055	179	1.0
79_R	CP026272.1	1	179	141001	141179	1.25e-84	319	99.441	100	144055	179	1.0
79_R	CP026280.1	1	179	4585	4763	2.95e-86	324	100.000	100	152041	179	1.0
79_R	CP026280.1	1	179	24974	25152	2.95e-86	324	100.000	100	152041	179	1.0
79_R	CP026280.1	1	179	21843	22021	1.25e-84	319	99.441	100	152041	179	1.0
79_R	CP026282.1	1	179	96301	96479	1.25e-84	319	99.441	100	262864	179	1.0
79_R	CP026282.1	1	179	232478	232656	1.25e-84	319	99.441	100	262864	179	1.0
79_R	NZ_CP026172.1	1	179	221223	221401	2.95e-86	324	100.000	100	243967	179	1.0
79_R	NZ_CP026173.1	1	179	21066	21244	2.95e-86	324	100.000	100	64271	179	1.0
79_R	NZ_CP026174.1	1	179	61635	61813	2.95e-86	324	100.000	100	93680	179	1.0
79_R	NZ_CP026175.1	1	179	115438	115616	2.95e-86	324	100.000	100	172259	179	1.0
79_R	NZ_CP026179.1	1	179	6779	6957	1.25e-84	319	99.441	100	237571	179	1.0
79_R	NZ_CP026236.1	1	179	57328	57506	2.95e-86	324	100.000	100	65291	179	1.0
79_R	NZ_CP026237.1	1	179	16933	17111	2.95e-86	324	100.000	100	235027	179	1.0
79_R	NZ_CP026237.1	1	179	63016	63194	1.25e-84	319	99.441	100	235027	179	1.0
79_R	NZ_CP026241.1	1	179	89109	89287	1.25e-84	319	99.441	100	200651	179	1.0
79_R	NZ_CP026058.1	1	179	35136	35314	2.95e-86	324	100.000	100	326508	179	1.0
79_R	NZ_CP026049.1	1	179	101489	101667	2.95e-86	324	100.000	100	206855	179	1.0
79_R	NZ_CP026049.1	1	179	126541	126719	2.95e-86	324	100.000	100	206855	179	1.0
79_R	NZ_CP011661.1	1	179	81087	81265	2.95e-86	324	100.000	100	90452	179	1.0
79_R	CP026852.1	1	179	3476	3654	2.95e-86	324	100.000	100	41246	179	1.0
79_R	CP026852.1	1	179	16899	17077	1.25e-84	319	99.441	100	41246	179	1.0
79_R	NZ_CP026234.1	1	179	258750	258928	2.95e-86	324	100.000	100	280328	179	1.0
79_R	NZ_CP026213.1	1	179	175540	175718	2.95e-86	324	100.000	100	221962	179	1.0
79_R	NZ_CP026397.1	1	179	177453	177631	2.95e-86	324	100.000	100	220406	179	1.0
79_R	NZ_CP026752.1	1	179	2724	2902	2.95e-86	324	100.000	100	211813	179	1.0
79_R	NZ_CP020091.1	1	179	43265	43443	2.95e-86	324	100.000	100	84602	179	1.0
79_R	NZ_CP025710.1	1	179	28635	28813	2.95e-86	324	100.000	100	70372	179	1.0
79_R	CP027603.1	1	179	30145	30323	1.25e-84	319	99.441	100	457578	179	1.0
79_R	CP027603.1	1	179	156975	157153	1.25e-84	319	99.441	100	457578	179	1.0
79_R	CP027603.1	1	179	309217	309395	1.25e-84	319	99.441	100	457578	179	1.0
79_R	CP027616.1	1	179	57017	57195	2.95e-86	324	100.000	100	129985	179	1.0
79_R	CP020529.1	1	179	77977	78155	2.95e-86	324	100.000	100	400064	179	1.0
79_R	CP020529.1	1	179	243850	244028	2.95e-86	324	100.000	100	400064	179	1.0
79_R	CP020529.1	1	179	36771	36949	1.25e-84	319	99.441	100	400064	179	1.0
79_R	NZ_CP028170.1	1	179	34768	34946	1.25e-84	319	99.441	100	177712	179	1.0
79_R	NZ_CP028179.1	1	179	13983	14161	2.95e-86	324	100.000	100	38695	179	1.0
79_R	NZ_CP028197.1	1	179	185653	185831	2.95e-86	324	100.000	100	444417	179	1.0
79_R	NZ_CP028197.1	1	179	28296	28474	1.25e-84	319	99.441	100	444417	179	1.0
79_R	MG288679.1	1	179	30561	30739	2.95e-86	324	100.000	100	238681	179	1.0
79_R	NZ_CP024876.1	1	179	128084	128262	2.95e-86	324	100.000	100	129299	179	1.0
79_R	NZ_LT991956.1	1	179	19033	19211	2.95e-86	324	100.000	100	183339	179	1.0
79_R	NZ_CP028537.1	1	179	148379	148557	2.95e-86	324	100.000	100	328828	179	1.0
79_R	NZ_CP028537.1	1	179	180622	180800	1.25e-84	319	99.441	100	328828	179	1.0
79_R	CP028952.1	1	179	47252	47430	2.95e-86	324	100.000	100	451422	179	1.0
79_R	CP028952.1	1	179	222830	223008	1.25e-84	319	99.441	100	451422	179	1.0
79_R	NZ_CP028929.1	1	179	195883	196061	2.95e-86	324	100.000	100	283371	179	1.0
79_R	NZ_CP028929.1	1	179	90398	90576	1.25e-84	319	99.441	100	283371	179	1.0
79_R	NZ_CP028791.1	1	179	181656	181834	2.95e-86	324	100.000	100	288222	179	1.0
79_R	NZ_CP028791.1	1	179	170623	170801	1.25e-84	319	99.441	100	288222	179	1.0
79_R	NZ_CP028792.1	1	179	58260	58438	2.95e-86	324	100.000	100	125009	179	1.0
79_R	NZ_CP028796.1	1	179	67096	67274	2.95e-86	324	100.000	100	112467	179	1.0
79_R	NZ_CP028955.1	1	179	87932	88110	2.95e-86	324	100.000	100	134346	179	1.0
79_R	MG764551.1	1	179	105863	106041	2.95e-86	324	100.000	100	271255	179	1.0
79_R	NZ_CP029118.1	1	179	136138	136316	2.95e-86	324	100.000	100	187909	179	1.0
79_R	NZ_CP029123.1	1	179	49928	50106	2.95e-86	324	100.000	100	97471	179	1.0
79_R	NZ_CP029123.1	1	179	11386	11564	1.25e-84	319	99.441	100	97471	179	1.0
79_R	MH056209.1	1	179	44552	44730	2.95e-86	324	100.000	100	108256	179	1.0
79_R	NZ_CP029441.1	1	179	147010	147188	2.95e-86	324	100.000	100	172839	179	1.0
79_R	NZ_CP029442.1	1	179	66774	66952	2.95e-86	324	100.000	100	412382	179	1.0
79_R	NZ_CP029442.1	1	179	221743	221921	1.25e-84	319	99.441	100	412382	179	1.0
79_R	NZ_CP029436.1	1	179	380186	380364	2.95e-86	324	100.000	100	447095	179	1.0
79_R	NZ_CP029436.1	1	179	422015	422193	2.95e-86	324	100.000	100	447095	179	1.0
79_R	NZ_CP029436.1	1	179	129889	130067	1.25e-84	319	99.441	100	447095	179	1.0
79_R	NZ_CP029431.1	1	179	52994	53172	2.95e-86	324	100.000	100	435125	179	1.0
79_R	NZ_CP029431.1	1	179	95575	95753	2.95e-86	324	100.000	100	435125	179	1.0
79_R	NZ_CP029431.1	1	179	250544	250722	1.25e-84	319	99.441	100	435125	179	1.0
79_R	CP021463.1	1	179	254753	254931	1.25e-84	319	99.441	100	352906	179	1.0
79_R	CP021463.1	1	179	250194	250372	6.50e-82	310	98.324	100	352906	179	1.0
79_R	NZ_CP021166.1	1	179	171517	171695	2.95e-86	324	100.000	100	177145	179	1.0
79_R	CP029717.1	1	179	37727	37905	2.95e-86	324	100.000	100	315949	179	1.0
79_R	CP029718.1	1	179	114457	114635	2.95e-86	324	100.000	100	158987	179	1.0
79_R	NZ_AP018688.1	1	179	35909	36087	1.25e-84	319	99.441	100	109617	179	1.0
79_R	NZ_CP029723.1	1	179	8598	8776	2.95e-86	324	100.000	100	183663	179	1.0
79_R	NZ_CP029724.1	1	179	115329	115507	2.95e-86	324	100.000	100	178561	179	1.0
79_R	NZ_CP029737.1	1	179	23717	23895	2.95e-86	324	100.000	100	144970	179	1.0
79_R	NZ_CP029748.1	1	179	21740	21918	2.95e-86	324	100.000	100	276880	179	1.0
79_R	NZ_CP029493.1	1	179	73855	74033	2.95e-86	324	100.000	100	179444	179	1.0
79_R	NZ_CP028541.2	1	179	95246	95424	2.95e-86	324	100.000	100	177516	179	1.0
79_R	NZ_CP022612.1	1	179	153031	153209	1.25e-84	319	99.441	100	334957	179	1.0
79_R	NZ_CP030224.1	1	179	17367	17545	2.95e-86	324	100.000	100	247246	179	1.0
79_R	NZ_CP030186.1	1	179	209530	209708	2.95e-86	324	100.000	100	298919	179	1.0
79_R	NZ_CP030920.1	1	179	52622	52800	2.95e-86	324	100.000	100	259094	179	1.0
79_R	NZ_CP031135.1	1	179	183491	183669	1.25e-84	319	99.441	100	310064	179	1.0
79_R	NZ_CP031216.1	1	179	55245	55423	2.95e-86	324	100.000	100	98533	179	1.0
79_R	NZ_CP026131.1	1	179	163081	163259	2.95e-86	324	100.000	100	164510	179	1.0
79_R	NZ_CP031575.1	1	179	235094	235272	1.25e-84	319	99.441	100	309444	179	1.0
79_R	NZ_CP031576.1	1	179	120762	120940	2.95e-86	324	100.000	100	160309	179	1.0
79_R	NZ_CP031576.1	1	179	134437	134615	2.95e-86	324	100.000	100	160309	179	1.0
79_R	NZ_CP031549.1	1	179	128541	128719	1.25e-84	319	99.441	100	189020	179	1.0
79_R	NZ_CP031610.1	1	179	134420	134598	2.95e-86	324	100.000	100	160292	179	1.0
79_R	CP031735.1	1	179	79217	79395	1.25e-84	319	99.441	100	253531	179	1.0
79_R	NZ_CP031723.1	1	179	67330	67508	2.95e-86	324	100.000	100	88009	179	1.0
79_R	NZ_CP031717.1	1	179	12195	12373	2.95e-86	324	100.000	100	18218	179	1.0
79_R	NZ_CP031720.1	1	179	108932	109110	2.95e-86	324	100.000	100	154957	179	1.0
79_R	NZ_CP030133.1	1	179	38584	38762	2.95e-86	324	100.000	100	39248	179	1.0
79_R	NZ_CP030134.1	1	179	20776	20954	2.95e-86	324	100.000	100	60307	179	1.0
79_R	MH733011.1	1	179	225472	225650	2.95e-86	324	100.000	100	313847	179	1.0
79_R	MH733011.1	1	179	148622	148800	1.25e-84	319	99.441	100	313847	179	1.0
79_R	NZ_CP031884.1	1	179	18327	18505	2.95e-86	324	100.000	100	105259	179	1.0
79_R	NZ_CP023417.1	1	179	16023	16201	2.95e-86	324	100.000	100	311641	179	1.0
79_R	NZ_CP023417.1	1	179	77086	77264	2.95e-86	324	100.000	100	311641	179	1.0
79_R	NZ_CP023417.1	1	179	85710	85888	2.95e-86	324	100.000	100	311641	179	1.0
79_R	NZ_CP023417.1	1	179	284411	284589	2.95e-86	324	100.000	100	311641	179	1.0
79_R	NZ_CP023418.1	1	179	46852	47030	2.95e-86	324	100.000	100	138885	179	1.0
79_R	NZ_CP030283.1	1	179	68344	68522	2.95e-86	324	100.000	100	113645	179	1.0
79_R	NZ_CP032238.1	1	179	134158	134336	1.25e-84	319	99.441	100	162163	179	1.0
79_R	NZ_CP032179.1	1	179	150076	150254	1.25e-84	319	99.441	100	260460	179	1.0
79_R	NZ_CP032179.1	1	179	230423	230601	1.25e-84	319	99.441	100	260460	179	1.0
79_R	NZ_CP032180.1	1	179	85988	86166	2.95e-86	324	100.000	100	137578	179	1.0
79_R	NZ_CP032183.1	1	179	97611	97789	2.95e-86	324	100.000	100	121983	179	1.0
79_R	NZ_CP032168.1	1	179	116951	117129	2.95e-86	324	100.000	100	158987	179	1.0
79_R	NZ_CP032192.1	1	179	64866	65044	1.25e-84	319	99.441	100	159356	179	1.0
79_R	NZ_CP032212.1	1	179	25839	26017	2.95e-86	324	100.000	100	83015	179	1.0
79_R	NZ_AP018748.1	1	179	137116	137294	2.95e-86	324	100.000	100	296750	179	1.0
79_R	NZ_CP032391.1	1	179	85466	85644	1.25e-84	319	99.441	100	146176	179	1.0
79_R	NZ_CP032397.1	1	179	310021	310199	2.95e-86	324	100.000	100	329264	179	1.0
79_R	NZ_CP032397.1	1	179	153902	154080	1.25e-84	319	99.441	100	329264	179	1.0
79_R	NZ_CP022923.1	1	179	43975	44153	2.95e-86	324	100.000	100	246577	179	1.0
79_R	NZ_CP022926.1	1	179	125734	125912	2.95e-86	324	100.000	100	258210	179	1.0
79_R	NZ_CP022917.1	1	179	25475	25653	2.95e-86	324	100.000	100	246577	179	1.0
79_R	NZ_CP028480.1	1	179	46492	46670	2.95e-86	324	100.000	100	77910	179	1.0
79_R	NZ_CP033402.1	1	179	76245	76423	2.95e-86	324	100.000	100	208288	179	1.0
79_R	NZ_CP029963.1	1	179	90790	90968	2.95e-86	324	100.000	100	93445	179	1.0
79_R	NZ_CP029874.1	1	179	2920	3098	2.95e-86	324	100.000	100	91892	179	1.0
79_R	MH430881.1	1	179	167630	167808	2.95e-86	324	100.000	100	202750	179	1.0
79_R	MH430881.1	1	179	130424	130602	1.25e-84	319	99.441	100	202750	179	1.0
79_R	MH430882.1	1	179	99362	99540	2.95e-86	324	100.000	100	111817	179	1.0
79_R	MH430882.1	1	179	62156	62334	1.25e-84	319	99.441	100	111817	179	1.0
79_R	NZ_CP034046.1	1	179	175272	175450	1.25e-84	319	99.441	100	345775	179	1.0
79_R	NZ_CP034046.1	1	179	277412	277590	1.25e-84	319	99.441	100	345775	179	1.0
79_R	NZ_CP034046.1	1	179	213804	213982	1.53e-83	315	98.883	100	345775	179	1.0
79_R	NZ_CP034124.1	1	179	33514	33692	2.95e-86	324	100.000	100	200216	179	1.0
79_R	NZ_CP034125.1	1	179	58205	58383	2.95e-86	324	100.000	100	109179	179	1.0
79_R	NZ_CP034132.1	1	179	47111	47289	2.95e-86	324	100.000	100	81935	179	1.0
79_R	NZ_CP034040.1	1	179	24475	24653	2.95e-86	324	100.000	100	213351	179	1.0
79_R	NZ_CP034137.1	1	179	13271	13449	2.95e-86	324	100.000	100	150833	179	1.0
79_R	NZ_CP034140.1	1	179	47102	47280	2.95e-86	324	100.000	100	84121	179	1.0
79_R	CP034324.1	1	179	158038	158216	2.95e-86	324	100.000	100	159467	179	1.0
79_R	CP034326.1	91	179	112226	112314	2.13e-37	161	100.000	100	253705	179	0.4972067039106145
79_R	NZ_CP026022.1	1	179	14930	15108	2.95e-86	324	100.000	100	193176	179	1.0
79_R	NZ_CP028975.1	1	179	209599	209777	1.25e-84	319	99.441	100	340723	179	1.0
79_R	NZ_CP025845.1	1	179	72036	72214	2.95e-86	324	100.000	100	72294	179	1.0
79_R	NZ_CP031297.1	1	179	144964	145142	1.25e-84	319	99.441	100	188230	179	1.0
79_R	CP028419.1	1	179	150779	150957	2.95e-86	324	100.000	100	165121	179	1.0
79_R	NZ_CP022441.1	1	179	57856	58034	1.25e-84	319	99.441	100	316557	179	1.0
79_R	NZ_CP025577.1	1	179	36924	37102	2.95e-86	324	100.000	100	215872	179	1.0
79_R	NZ_CP035277.1	1	179	79670	79848	2.95e-86	324	100.000	100	206820	179	1.0
79_R	NZ_CP035277.1	1	179	16455	16633	1.25e-84	319	99.441	100	206820	179	1.0
79_R	CP026147.1	1	179	22861	23039	2.95e-86	324	100.000	100	71854	179	1.0
79_R	CP026154.1	1	179	267903	268081	1.25e-84	319	99.441	100	305552	179	1.0
79_R	NZ_CP026137.1	1	179	16405	16583	2.95e-86	324	100.000	100	104887	179	1.0
79_R	NZ_CP026141.1	1	179	64120	64298	2.95e-86	324	100.000	100	164501	179	1.0
79_R	NZ_CP026152.1	1	179	60512	60690	2.95e-86	324	100.000	100	83260	179	1.0
79_R	CP034406.1	1	179	265612	265790	1.25e-84	319	99.441	100	300327	179	1.0
79_R	CP031563.1	1	179	193429	193607	2.95e-86	324	100.000	100	245534	179	1.0
79_R	CP031563.1	1	179	232840	233018	1.25e-84	319	99.441	100	245534	179	1.0
79_R	CP031563.1	1	179	204135	204313	6.50e-82	310	98.324	100	245534	179	1.0
79_R	NZ_CP025231.1	1	179	131138	131316	1.25e-84	319	99.441	100	158213	179	1.0
79_R	NZ_CP025240.1	1	179	119506	119684	1.25e-84	319	99.441	100	146581	179	1.0
79_R	NZ_CP031573.1	1	179	137805	137983	2.95e-86	324	100.000	100	164095	179	1.0
79_R	NZ_CP031584.1	1	179	138211	138389	2.95e-86	324	100.000	100	164082	179	1.0
79_R	CP035636.1	1	179	80826	81004	2.95e-86	324	100.000	100	103522	179	1.0
79_R	NZ_CP031569.1	1	179	87155	87333	2.95e-86	324	100.000	100	140243	179	1.0
79_R	NZ_CP031570.1	1	179	133096	133274	2.95e-86	324	100.000	100	158968	179	1.0
79_R	NZ_CP027055.1	1	179	175351	175529	2.95e-86	324	100.000	100	175636	179	1.0
79_R	NZ_CP027055.1	1	179	154181	154359	1.25e-84	319	99.441	100	175636	179	1.0
79_R	NZ_CP032915.1	1	179	15107	15285	2.95e-86	324	100.000	100	208740	179	1.0
79_R	CP035906.1	1	179	8559	8737	2.95e-86	324	100.000	100	216620	179	1.0
79_R	CP035908.1	1	179	134958	135136	1.25e-84	319	99.441	100	163186	179	1.0
79_R	NZ_CP036180.1	1	179	34615	34793	2.95e-86	324	100.000	100	109593	179	1.0
79_R	NZ_CP036191.1	1	179	73712	73890	2.95e-86	324	100.000	100	216586	179	1.0
79_R	NZ_CP036192.1	1	131	164922	165052	1.43e-58	233	99.237	100	165052	179	0.7318435754189944
79_R	NZ_LR213454.1	1	179	12606	12784	2.95e-86	324	100.000	100	69446	179	1.0
79_R	NZ_CP036306.1	1	179	99906	100084	2.95e-86	324	100.000	100	149519	179	1.0
79_R	NZ_CP036336.1	1	179	22072	22250	2.95e-86	324	100.000	100	242563	179	1.0
