qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered
42_R	OW967030.1	1	1432	14097	15528	0.0	2583.0	100.0	100	247964	1432	1.0	0	83.51	207073.0
53_R	OW967030.1	1	438	15529	15966	0.0	791.0	100.0	100	247964	438	1.0	0	83.51	207073.0
19	OW967030.1	1	34901	15967	50867	0.0	62703.0	99.848	91	247964	38393	0.9090459198291356	0	83.51	207073.0
38	OW967030.1	1	2030	54498	56527	0.0	3644.0	99.803	100	247964	2030	1.0	0	83.51	207073.0
22_R	OW967030.1	1	21725	56528	78252	0.0	39179.0	100.0	100	247964	21725	1.0	0	83.51	207073.0
23	OW967030.1	1	19616	79642	99257	0.0	35371.0	99.995	100	247964	19616	1.0	0	83.51	207073.0
24_R	OW967030.1	1	17994	100647	118641	0.0	32440.0	99.989	100	247964	17994	1.0	0	83.51	207073.0
56_R	OW967030.1	2	418	119015	119431	0.0	748.0	99.76	99	247964	418	0.9976076555023924	0	83.51	207073.0
53_R	OW967030.1	1	438	119862	120299	0.0	791.0	100.0	100	247964	438	1.0	0	83.51	207073.0
30_R	OW967030.1	1	4881	120372	125252	0.0	8799.0	99.98	100	247964	4881	1.0	0	83.51	207073.0
35	OW967030.1	1	3881	126074	129954	0.0	7000.0	100.0	100	247964	3881	1.0	0	83.51	207073.0
41	OW967030.1	1	1475	130775	132249	0.0	2661.0	100.0	100	247964	1475	1.0	0	83.51	207073.0
27_R	OW967030.1	1	8792	133591	142382	0.0	15856.0	100.0	100	247964	8792	1.0	0	83.51	207073.0
36_R	OW967030.1	1	2186	145264	147449	0.0	3943.0	100.0	100	247964	2186	1.0	0	83.51	207073.0
26_R	OW967030.1	3335	13480	155852	165997	0.0	18298.0	100.0	75	247964	13480	0.7526706231454006	0	83.51	207073.0
28_R	OW967030.1	1	6727	166818	173544	0.0	12132.0	100.0	100	247964	6727	1.0	0	83.51	207073.0
32_R	OW967030.1	1	4388	177803	182190	0.0	7914.0	100.0	100	247964	4388	1.0	0	83.51	207073.0
15	OW967030.1	1	64708	183214	247964	0.0	116600.0	99.927	83	247964	78036	0.8292070326515967	0	83.51	207073.0
56_R	OW967950.1	2	417	5259	5674	0.0	746.0	99.76	99	176999	418	0.9952153110047848	0	82.53	146080.0
53	OW967950.1	1	438	13392	13829	0.0	791.0	100.0	100	176999	438	1.0	0	82.53	146080.0
42_R	OW967950.1	1	1432	14097	15528	0.0	2583.0	100.0	100	176999	1432	1.0	0	82.53	146080.0
53_R	OW967950.1	1	438	15529	15966	0.0	791.0	100.0	100	176999	438	1.0	0	82.53	146080.0
19	OW967950.1	1	34901	15967	50867	0.0	62703.0	99.848	91	176999	38393	0.9090459198291356	0	82.53	146080.0
38	OW967950.1	1	2030	54498	56527	0.0	3644.0	99.803	100	176999	2030	1.0	0	82.53	146080.0
22_R	OW967950.1	1	21725	56528	78252	0.0	39174.0	99.995	100	176999	21725	1.0	0	82.53	146080.0
27_R	OW967950.1	1	8792	79635	88426	0.0	15856.0	100.0	100	176999	8792	1.0	0	82.53	146080.0
28	OW967950.1	1	6727	91865	98591	0.0	12132.0	100.0	100	176999	6727	1.0	0	82.53	146080.0
32_R	OW967950.1	1	4388	106796	111183	0.0	7914.0	100.0	100	176999	4388	1.0	0	82.53	146080.0
15	OW967950.1	1	64708	112207	176999	0.0	116500.0	99.847	83	176999	78036	0.8292070326515967	0	82.53	146080.0
56_R	OW968001.1	2	417	5259	5674	0.0	746.0	99.76	100	221186	418	0.9952153110047848	0	81.95	181267.0
53	OW968001.1	1	438	13392	13829	0.0	791.0	100.0	100	221186	438	1.0	0	81.95	181267.0
42_R	OW968001.1	1	1432	14097	15528	0.0	2583.0	100.0	100	221186	1432	1.0	0	81.95	181267.0
53_R	OW968001.1	1	438	15529	15966	0.0	791.0	100.0	100	221186	438	1.0	0	81.95	181267.0
19	OW968001.1	1	34901	15967	50867	0.0	62699.0	99.845	91	221186	38393	0.9090459198291356	0	81.95	181267.0
38	OW968001.1	1	2030	55897	57926	0.0	3644.0	99.803	100	221186	2030	1.0	0	81.95	181267.0
22_R	OW968001.1	1	12244	57927	70170	0.0	22081.0	100.0	100	221186	21725	0.563590333716916	0	81.95	181267.0
23	OW968001.1	1	19616	81817	101432	0.0	35376.0	100.0	100	221186	19616	1.0	0	81.95	181267.0
24_R	OW968001.1	1	17994	102822	120816	0.0	32444.0	99.994	100	221186	17994	1.0	0	81.95	181267.0
56_R	OW968001.1	1	418	121189	121606	0.0	755.0	100.0	100	221186	418	1.0	0	81.95	181267.0
53_R	OW968001.1	1	438	122037	122474	0.0	791.0	100.0	100	221186	438	1.0	0	81.95	181267.0
30_R	OW968001.1	1	4881	122547	127427	0.0	8803.0	100.0	100	221186	4881	1.0	0	81.95	181267.0
36_R	OW968001.1	1	2186	128249	130434	0.0	3943.0	100.0	100	221186	2186	1.0	0	81.95	181267.0
26_R	OW968001.1	5470	13480	131252	139262	0.0	14434.0	99.963	59	221186	13480	0.5942878338278932	0	81.95	181267.0
28_R	OW968001.1	1	6727	140083	146809	0.0	12132.0	100.0	100	221186	6727	1.0	0	81.95	181267.0
32_R	OW968001.1	1	4388	151068	155455	0.0	7914.0	100.0	100	221186	4388	1.0	0	81.95	181267.0
15	OW968001.1	1	64708	156479	221186	0.0	115900.0	99.725	83	221186	78036	0.8292070326515967	0	81.95	181267.0
56_R	OW968121.1	1	417	5258	5674	0.0	753.0	100.0	100	248552	418	0.9976076555023924	0	84.62	210315.0
53	OW968121.1	1	438	13391	13828	0.0	791.0	100.0	100	248552	438	1.0	0	84.62	210315.0
42_R	OW968121.1	1	1432	14096	15527	0.0	2583.0	100.0	100	248552	1432	1.0	0	84.62	210315.0
53_R	OW968121.1	1	438	15528	15965	0.0	791.0	100.0	100	248552	438	1.0	0	84.62	210315.0
19	OW968121.1	1	34901	15966	50866	0.0	62703.0	99.848	91	248552	38393	0.9090459198291356	0	84.62	210315.0
38	OW968121.1	1	2030	54497	56526	0.0	3644.0	99.803	100	248552	2030	1.0	0	84.62	210315.0
22_R	OW968121.1	1	21588	56527	78114	0.0	38932.0	100.0	99	248552	21725	0.9936939010356732	0	84.62	210315.0
23	OW968121.1	1	19616	81015	100630	0.0	35376.0	100.0	100	248552	19616	1.0	0	84.62	210315.0
24_R	OW968121.1	1	17994	102020	120014	0.0	32444.0	99.994	100	248552	17994	1.0	0	84.62	210315.0
56_R	OW968121.1	1	418	120387	120804	0.0	755.0	100.0	100	248552	418	1.0	0	84.62	210315.0
53_R	OW968121.1	1	438	121235	121672	0.0	791.0	100.0	100	248552	438	1.0	0	84.62	210315.0
30_R	OW968121.1	1	4881	121745	126625	0.0	8803.0	100.0	100	248552	4881	1.0	0	84.62	210315.0
35	OW968121.1	1	3881	127447	131327	0.0	7000.0	100.0	100	248552	3881	1.0	0	84.62	210315.0
41	OW968121.1	1	1475	132148	133622	0.0	2661.0	100.0	100	248552	1475	1.0	0	84.62	210315.0
27_R	OW968121.1	1	8792	134964	143755	0.0	15856.0	100.0	100	248552	8792	1.0	0	84.62	210315.0
36	OW968121.1	1	2186	150057	152242	0.0	3943.0	100.0	100	248552	2186	1.0	0	84.62	210315.0
26_R	OW968121.1	1	13480	153063	166542	0.0	24310.0	100.0	100	248552	13480	1.0	0	84.62	210315.0
28_R	OW968121.1	1	6727	167363	174089	0.0	12128.0	99.985	100	248552	6727	1.0	0	84.62	210315.0
32_R	OW968121.1	1	4388	178348	182735	0.0	7914.0	100.0	100	248552	4388	1.0	0	84.62	210315.0
15	OW968121.1	1	64708	183759	248552	0.0	116500.0	99.852	83	248552	78036	0.8292070326515967	0	84.62	210315.0
56_R	OW968148.1	2	417	5259	5674	0.0	746.0	99.76	99	242397	418	0.9952153110047848	0	80.08	194100.0
42_R	OW968148.1	1	1432	14097	15528	0.0	2583.0	100.0	100	242397	1432	1.0	0	80.08	194100.0
19	OW968148.1	1	34901	15967	50867	0.0	62699.0	99.845	91	242397	38393	0.9090459198291356	0	80.08	194100.0
38	OW968148.1	1	2030	54498	56527	0.0	3644.0	99.803	100	242397	2030	1.0	0	80.08	194100.0
22_R	OW968148.1	1	12244	56528	68771	0.0	22081.0	100.0	100	242397	21725	0.563590333716916	0	80.08	194100.0
23	OW968148.1	1	19616	80418	100033	0.0	35376.0	100.0	100	242397	19616	1.0	0	80.08	194100.0
24_R	OW968148.1	1	17994	101423	119417	0.0	32444.0	99.994	100	242397	17994	1.0	0	80.08	194100.0
56_R	OW968148.1	2	418	119791	120207	0.0	748.0	99.76	99	242397	418	0.9976076555023924	0	80.08	194100.0
30_R	OW968148.1	1	4881	121148	126028	0.0	8803.0	100.0	100	242397	4881	1.0	0	80.08	194100.0
35	OW968148.1	1	3881	126850	130730	0.0	7000.0	100.0	100	242397	3881	1.0	0	80.08	194100.0
41	OW968148.1	1	1475	131551	133025	0.0	2661.0	100.0	100	242397	1475	1.0	0	80.08	194100.0
27_R	OW968148.1	1	8792	134367	143158	0.0	15856.0	100.0	100	242397	8792	1.0	0	80.08	194100.0
28	OW968148.1	1	6727	146597	153323	0.0	12132.0	100.0	100	242397	6727	1.0	0	80.08	194100.0
26	OW968148.1	1	8011	154144	162154	0.0	14443.0	99.988	59	242397	13480	0.5942878338278932	0	80.08	194100.0
36	OW968148.1	1	2186	162972	165157	0.0	3943.0	100.0	100	242397	2186	1.0	0	80.08	194100.0
32_R	OW968148.1	1	4388	172279	176666	0.0	7914.0	100.0	100	242397	4388	1.0	0	80.08	194100.0
15	OW968148.1	1	64708	177690	242397	0.0	116000.0	99.768	83	242397	78036	0.8292070326515967	0	80.08	194100.0
56_R	OW968217.1	2	417	5259	5674	0.0	746.0	99.76	99	239351	418	0.9952153110047848	0	84.17	201465.0
42_R	OW968217.1	1	1432	14097	15528	0.0	2583.0	100.0	100	239351	1432	1.0	0	84.17	201465.0
19	OW968217.1	1	34901	15967	50867	0.0	62703.0	99.848	91	239351	38393	0.9090459198291356	0	84.17	201465.0
38	OW968217.1	1	2030	54498	56527	0.0	3644.0	99.803	100	239351	2030	1.0	0	84.17	201465.0
22_R	OW968217.1	1	21725	56528	78252	0.0	39179.0	100.0	100	239351	21725	1.0	0	84.17	201465.0
23_R	OW968217.1	1	19616	79642	99251	0.0	35258.0	99.867	100	239351	19616	1.0	0	84.17	201465.0
24_R	OW968217.1	1	17994	100641	118635	0.0	32408.0	99.95	100	239351	17994	1.0	0	84.17	201465.0
56_R	OW968217.1	2	418	119009	119425	0.0	748.0	99.76	99	239351	418	0.9976076555023924	0	84.17	201465.0
30_R	OW968217.1	1	4881	120366	125246	0.0	8803.0	100.0	100	239351	4881	1.0	0	84.17	201465.0
35	OW968217.1	1	3881	126068	129948	0.0	7000.0	100.0	100	239351	3881	1.0	0	84.17	201465.0
41	OW968217.1	1	1475	130769	132243	0.0	2661.0	100.0	100	239351	1475	1.0	0	84.17	201465.0
27_R	OW968217.1	1	8792	133585	142376	0.0	15856.0	100.0	100	239351	8792	1.0	0	84.17	201465.0
36	OW968217.1	1	2186	148678	150863	0.0	3943.0	100.0	100	239351	2186	1.0	0	84.17	201465.0
26_R	OW968217.1	1	9132	151684	160815	0.0	16465.0	99.989	100	239351	13480	0.6774480712166172	0	84.17	201465.0
26_R	OW968217.1	9132	13480	162142	166490	0.0	7844.0	100.0	100	239351	13480	0.3226261127596439	0	84.17	201465.0
28_R	OW968217.1	1	6727	167311	174037	0.0	12132.0	100.0	100	239351	6727	1.0	0	84.17	201465.0
15	OW968217.1	1	61516	174859	236374	0.0	110900.0	99.992	79	239351	78036	0.788302834589164	0	84.17	201465.0
56_R	OW968268.1	1	417	5258	5674	0.0	753.0	100.0	100	226149	418	0.9976076555023924	0	84.2	190413.0
42_R	OW968268.1	1	1432	14097	15528	0.0	2583.0	100.0	100	226149	1432	1.0	0	84.2	190413.0
19	OW968268.1	1	34901	15967	50867	0.0	62703.0	99.848	91	226149	38393	0.9090459198291356	0	84.2	190413.0
38	OW968268.1	1	2030	54498	56527	0.0	3644.0	99.803	100	226149	2030	1.0	0	84.2	190413.0
22_R	OW968268.1	1	21725	56528	78252	0.0	39179.0	100.0	100	226149	21725	1.0	0	84.2	190413.0
23_R	OW968268.1	1	19616	79642	99251	0.0	35267.0	99.878	100	226149	19616	1.0	0	84.2	190413.0
24_R	OW968268.1	1	17994	100641	118635	0.0	32417.0	99.961	100	226149	17994	1.0	0	84.2	190413.0
56_R	OW968268.1	1	418	119008	119425	0.0	755.0	100.0	100	226149	418	1.0	0	84.2	190413.0
30_R	OW968268.1	1	4881	120366	125246	0.0	8803.0	100.0	100	226149	4881	1.0	0	84.2	190413.0
35	OW968268.1	1	3881	126068	129948	0.0	7000.0	100.0	100	226149	3881	1.0	0	84.2	190413.0
41	OW968268.1	1	1475	130769	132243	0.0	2661.0	100.0	100	226149	1475	1.0	0	84.2	190413.0
27_R	OW968268.1	1	8792	133585	142376	0.0	15856.0	100.0	100	226149	8792	1.0	0	84.2	190413.0
36	OW968268.1	1	2186	148678	150863	0.0	3943.0	100.0	100	226149	2186	1.0	0	84.2	190413.0
26_R	OW968268.1	1	13480	151684	165163	0.0	24306.0	99.993	100	226149	13480	1.0	0	84.2	190413.0
15	OW968268.1	4327	61516	165983	223172	0.0	103100.0	99.995	73	226149	78036	0.7328668819519196	0	84.2	190413.0
56_R	OW968284.1	2	417	5259	5674	0.0	746.0	99.76	99	184932	418	0.9952153110047848	0	84.62	156483.0
42_R	OW968284.1	1	1432	14097	15528	0.0	2583.0	100.0	100	184932	1432	1.0	0	84.62	156483.0
19	OW968284.1	1	34901	15967	50867	0.0	62703.0	99.848	91	184932	38393	0.9090459198291356	0	84.62	156483.0
38	OW968284.1	1	2030	54498	56527	0.0	3644.0	99.803	100	184932	2030	1.0	0	84.62	156483.0
22_R	OW968284.1	1	21725	56528	78252	0.0	39179.0	100.0	100	184932	21725	1.0	0	84.62	156483.0
27_R	OW968284.1	1	8792	79635	88426	0.0	15847.0	99.977	100	184932	8792	1.0	0	84.62	156483.0
28	OW968284.1	1	6727	91865	98591	0.0	12132.0	100.0	100	184932	6727	1.0	0	84.62	156483.0
26	OW968284.1	1	13480	99412	112891	0.0	24310.0	100.0	100	184932	13480	1.0	0	84.62	156483.0
36_R	OW968284.1	1	2186	113712	115897	0.0	3943.0	100.0	100	184932	2186	1.0	0	84.62	156483.0
15	OW968284.1	1	64708	120139	184932	0.0	116500.0	99.85	83	184932	78036	0.8292070326515967	0	84.62	156483.0
56_R	OW968351.1	2	417	5259	5674	0.0	746.0	99.76	99	187217	418	0.9952153110047848	0	82.72	154868.0
42_R	OW968351.1	1	1432	14097	15528	0.0	2583.0	100.0	100	187217	1432	1.0	0	82.72	154868.0
19	OW968351.1	1	34901	15967	50867	0.0	62703.0	99.848	91	187217	38393	0.9090459198291356	0	82.72	154868.0
38	OW968351.1	1	2030	54498	56527	0.0	3644.0	99.803	100	187217	2030	1.0	0	82.72	154868.0
22_R	OW968351.1	1	21725	56528	78252	0.0	39179.0	100.0	100	187217	21725	1.0	0	82.72	154868.0
27_R	OW968351.1	1	8792	79635	88426	0.0	15856.0	100.0	100	187217	8792	1.0	0	82.72	154868.0
28	OW968351.1	1	6727	91865	98591	0.0	12132.0	100.0	100	187217	6727	1.0	0	82.72	154868.0
36_R	OW968351.1	1	2186	102832	105017	0.0	3943.0	100.0	100	187217	2186	1.0	0	82.72	154868.0
26_R	OW968351.1	5470	13407	105835	113772	0.0	14311.0	99.987	59	187217	13480	0.5888724035608308	0	82.72	154868.0
32_R	OW968351.1	376	4388	117474	121486	0.0	7238.0	100.0	91	187217	4388	0.9145396536007292	0	82.72	154868.0
15	OW968351.1	1	64708	122510	187217	0.0	116700.0	99.998	83	187217	78036	0.8292070326515967	0	82.72	154868.0
56_R	OW968460.1	2	417	5259	5674	0.0	746.0	99.76	99	180654	418	0.9952153110047848	0	84.81	153205.0
42_R	OW968460.1	1	1432	14097	15528	0.0	2583.0	100.0	100	180654	1432	1.0	0	84.81	153205.0
19	OW968460.1	1	34901	15967	50867	0.0	62703.0	99.848	91	180654	38393	0.9090459198291356	0	84.81	153205.0
38	OW968460.1	1	2030	54498	56527	0.0	3644.0	99.803	100	180654	2030	1.0	0	84.81	153205.0
22_R	OW968460.1	1	21725	56528	78252	0.0	39179.0	100.0	100	180654	21725	1.0	0	84.81	153205.0
27_R	OW968460.1	1	8792	79635	88426	0.0	15856.0	100.0	100	180654	8792	1.0	0	84.81	153205.0
36	OW968460.1	1	2186	91308	93493	0.0	3943.0	100.0	100	180654	2186	1.0	0	84.81	153205.0
26_R	OW968460.1	1	13480	94314	107793	0.0	24306.0	99.993	100	180654	13480	1.0	0	84.81	153205.0
28_R	OW968460.1	1	6727	108614	115340	0.0	12132.0	100.0	100	180654	6727	1.0	0	84.81	153205.0
15	OW968460.1	1	61516	116162	177677	0.0	110900.0	99.993	79	180654	78036	0.788302834589164	0	84.81	153205.0
56_R	OW969649.1	2	417	5259	5674	0.0	746.0	99.76	100	221878	418	0.9952153110047848	0	82.69	183463.0
42_R	OW969649.1	1	1432	14096	15527	0.0	2583.0	100.0	100	221878	1432	1.0	0	82.69	183463.0
19	OW969649.1	1	34901	15966	50866	0.0	62703.0	99.848	91	221878	38393	0.9090459198291356	0	82.69	183463.0
38	OW969649.1	1	2030	54497	56526	0.0	3644.0	99.803	100	221878	2030	1.0	0	82.69	183463.0
22_R	OW969649.1	1	21725	56527	78251	0.0	39179.0	100.0	100	221878	21725	1.0	0	82.69	183463.0
23	OW969649.1	1	19616	79641	99256	0.0	35371.0	99.995	100	221878	19616	1.0	0	82.69	183463.0
24_R	OW969649.1	1	17994	100646	118640	0.0	32444.0	99.994	100	221878	17994	1.0	0	82.69	183463.0
56_R	OW969649.1	1	418	119013	119430	0.0	755.0	100.0	100	221878	418	1.0	0	82.69	183463.0
30_R	OW969649.1	1	4881	120371	125251	0.0	8803.0	100.0	100	221878	4881	1.0	0	82.69	183463.0
35	OW969649.1	1	3881	126073	129953	0.0	7000.0	100.0	100	221878	3881	1.0	0	82.69	183463.0
41	OW969649.1	1	1475	130774	132248	0.0	2661.0	100.0	100	221878	1475	1.0	0	82.69	183463.0
27_R	OW969649.1	1	5511	133590	139100	0.0	9930.0	99.964	63	221878	8792	0.6268198362147407	0	82.69	183463.0
32_R	OW969649.1	1	4388	151674	156061	0.0	7914.0	100.0	100	221878	4388	1.0	0	82.69	183463.0
15	OW969649.1	1	64708	157085	221878	0.0	116300.0	99.807	83	221878	78036	0.8292070326515967	0	82.69	183463.0
56_R	OW969704.1	2	417	5259	5674	0.0	746.0	99.76	99	192775	418	0.9952153110047848	0	83.22	160423.0
42_R	OW969704.1	1	1432	14097	15528	0.0	2583.0	100.0	100	192775	1432	1.0	0	83.22	160423.0
19	OW969704.1	1	34901	15967	50867	0.0	62703.0	99.848	91	192775	38393	0.9090459198291356	0	83.22	160423.0
38	OW969704.1	1	2030	54498	56527	0.0	3644.0	99.803	100	192775	2030	1.0	0	83.22	160423.0
22_R	OW969704.1	1	21725	56528	78252	0.0	39179.0	100.0	100	192775	21725	1.0	0	83.22	160423.0
27_R	OW969704.1	1	8792	79635	88426	0.0	15856.0	100.0	100	192775	8792	1.0	0	83.22	160423.0
28	OW969704.1	1	6727	91865	98591	0.0	12132.0	100.0	100	192775	6727	1.0	0	83.22	160423.0
36_R	OW969704.1	1	2186	102832	105017	0.0	3943.0	100.0	100	192775	2186	1.0	0	83.22	160423.0
26_R	OW969704.1	1	13407	105838	119244	0.0	24179.0	100.0	99	192775	13480	0.9945845697329376	0	83.22	160423.0
32_R	OW969704.1	376	4388	122946	126958	0.0	7238.0	100.0	91	192775	4388	0.9145396536007292	0	83.22	160423.0
15	OW969704.1	1	64708	127982	192775	0.0	116500.0	99.85	83	192775	78036	0.8292070326515967	0	83.22	160423.0
56_R	OW969754.1	2	417	5259	5674	0.0	746.0	99.76	99	193601	418	0.9952153110047848	0	81.98	158708.0
42_R	OW969754.1	1	1432	14097	15528	0.0	2583.0	100.0	100	193601	1432	1.0	0	81.98	158708.0
19	OW969754.1	1	34901	15967	50867	0.0	62703.0	99.848	91	193601	38393	0.9090459198291356	0	81.98	158708.0
38	OW969754.1	1	2030	54498	56527	0.0	3644.0	99.803	100	193601	2030	1.0	0	81.98	158708.0
22_R	OW969754.1	1	21725	56528	78252	0.0	39179.0	100.0	100	193601	21725	1.0	0	81.98	158708.0
27_R	OW969754.1	1	7077	79635	86711	0.0	12763.0	100.0	80	193601	8792	0.8049363057324841	0	81.98	158708.0
28_R	OW969754.1	1	6727	87532	94258	0.0	12132.0	100.0	100	193601	6727	1.0	0	81.98	158708.0
36_R	OW969754.1	1	2186	103658	105843	0.0	3943.0	100.0	100	193601	2186	1.0	0	81.98	158708.0
26_R	OW969754.1	1	13407	106664	120070	0.0	24179.0	100.0	99	193601	13480	0.9945845697329376	0	81.98	158708.0
32_R	OW969754.1	376	4388	123772	127784	0.0	7238.0	100.0	91	193601	4388	0.9145396536007292	0	81.98	158708.0
15	OW969754.1	1	64708	128808	193601	0.0	116500.0	99.85	83	193601	78036	0.8292070326515967	0	81.98	158708.0
56_R	OW969841.1	2	417	5259	5674	0.0	746.0	99.76	100	240138	418	0.9952153110047848	0	82.99	199292.0
42_R	OW969841.1	1	1432	14097	15528	0.0	2583.0	100.0	100	240138	1432	1.0	0	82.99	199292.0
19	OW969841.1	1	34901	15967	50867	0.0	62703.0	99.848	91	240138	38393	0.9090459198291356	0	82.99	199292.0
38	OW969841.1	1	2030	54498	56527	0.0	3644.0	99.803	100	240138	2030	1.0	0	82.99	199292.0
22_R	OW969841.1	1	21725	56528	78252	0.0	39179.0	100.0	100	240138	21725	1.0	0	82.99	199292.0
23_R	OW969841.1	1	19616	79642	99251	0.0	35236.0	99.842	100	240138	19616	1.0	0	82.99	199292.0
24_R	OW969841.1	1	17994	100641	118635	0.0	32422.0	99.967	100	240138	17994	1.0	0	82.99	199292.0
56_R	OW969841.1	1	418	119008	119425	0.0	755.0	100.0	100	240138	418	1.0	0	82.99	199292.0
30_R	OW969841.1	1	4881	120366	125246	0.0	8803.0	100.0	100	240138	4881	1.0	0	82.99	199292.0
35	OW969841.1	1	3881	126068	129948	0.0	7000.0	100.0	100	240138	3881	1.0	0	82.99	199292.0
41	OW969841.1	1	1475	130769	132243	0.0	2661.0	100.0	100	240138	1475	1.0	0	82.99	199292.0
27_R	OW969841.1	1	8792	133585	142376	0.0	15856.0	100.0	100	240138	8792	1.0	0	82.99	199292.0
36	OW969841.1	1	2186	148678	150863	0.0	3943.0	100.0	100	240138	2186	1.0	0	82.99	199292.0
26_R	OW969841.1	1	13480	151684	165163	0.0	24306.0	99.993	100	240138	13480	1.0	0	82.99	199292.0
28_R	OW969841.1	1	6727	165984	172710	0.0	12132.0	100.0	100	240138	6727	1.0	0	82.99	199292.0
15	OW969841.1	2174	61516	177819	237161	0.0	107000.0	99.998	76	240138	78036	0.7604567122866369	0	82.99	199292.0
56_R	OX030699.1	2	417	5259	5674	0.0	746.0	99.76	99	247179	418	0.9952153110047848	0	83.72	206950.0
42_R	OX030699.1	1	1432	14097	15528	0.0	2583.0	100.0	100	247179	1432	1.0	0	83.72	206950.0
19	OX030699.1	1	34901	15967	50867	0.0	62703.0	99.848	91	247179	38393	0.9090459198291356	0	83.72	206950.0
38	OX030699.1	1	2030	54498	56527	0.0	3644.0	99.803	100	247179	2030	1.0	0	83.72	206950.0
22_R	OX030699.1	1	21725	56528	78252	0.0	39179.0	100.0	100	247179	21725	1.0	0	83.72	206950.0
23_R	OX030699.1	1	19616	79642	99257	0.0	35371.0	99.995	100	247179	19616	1.0	0	83.72	206950.0
24_R	OX030699.1	1	17994	100647	118641	0.0	32444.0	99.994	100	247179	17994	1.0	0	83.72	206950.0
56_R	OX030699.1	2	418	119015	119431	0.0	748.0	99.76	99	247179	418	0.9976076555023924	0	83.72	206950.0
30_R	OX030699.1	1	4881	120372	125252	0.0	8803.0	100.0	100	247179	4881	1.0	0	83.72	206950.0
35	OX030699.1	1	3881	126074	129954	0.0	7000.0	100.0	100	247179	3881	1.0	0	83.72	206950.0
41	OX030699.1	1	1475	130775	132249	0.0	2661.0	100.0	100	247179	1475	1.0	0	83.72	206950.0
27_R	OX030699.1	1	8792	133591	142382	0.0	15856.0	100.0	100	247179	8792	1.0	0	83.72	206950.0
28	OX030699.1	1	6727	145821	152547	0.0	12123.0	99.97	100	247179	6727	1.0	0	83.72	206950.0
26	OX030699.1	1	13480	153368	166847	0.0	24310.0	100.0	100	247179	13480	1.0	0	83.72	206950.0
32_R	OX030699.1	1	4388	176975	181362	0.0	7914.0	100.0	100	247179	4388	1.0	0	83.72	206950.0
15	OX030699.1	1	64708	182386	247179	0.0	116500.0	99.852	83	247179	78036	0.8292070326515967	0	83.72	206950.0
56_R	OX030720.1	1	417	5258	5674	0.0	753.0	100.0	100	238024	418	0.9976076555023924	0	83.72	199280.0
42_R	OX030720.1	1	1432	14097	15528	0.0	2583.0	100.0	100	238024	1432	1.0	0	83.72	199280.0
19	OX030720.1	1	34901	15967	50867	0.0	62703.0	99.848	91	238024	38393	0.9090459198291356	0	83.72	199280.0
38	OX030720.1	1	2030	54498	56527	0.0	3644.0	99.803	100	238024	2030	1.0	0	83.72	199280.0
22_R	OX030720.1	1	21725	56528	78252	0.0	39179.0	100.0	100	238024	21725	1.0	0	83.72	199280.0
23_R	OX030720.1	1	19616	79642	99251	0.0	35267.0	99.878	100	238024	19616	1.0	0	83.72	199280.0
24_R	OX030720.1	1	17994	100641	118635	0.0	32417.0	99.961	100	238024	17994	1.0	0	83.72	199280.0
56_R	OX030720.1	1	418	119008	119425	0.0	755.0	100.0	100	238024	418	1.0	0	83.72	199280.0
30_R	OX030720.1	1	4881	120366	125246	0.0	8803.0	100.0	100	238024	4881	1.0	0	83.72	199280.0
35	OX030720.1	1	3881	126068	129948	0.0	7000.0	100.0	100	238024	3881	1.0	0	83.72	199280.0
41	OX030720.1	1	1475	130769	132243	0.0	2661.0	100.0	100	238024	1475	1.0	0	83.72	199280.0
27_R	OX030720.1	1	8792	133585	142376	0.0	15856.0	100.0	100	238024	8792	1.0	0	83.72	199280.0
26_R	OX030720.1	1	13480	151684	165163	0.0	24306.0	99.993	100	238024	13480	1.0	0	83.72	199280.0
28_R	OX030720.1	1	6727	165984	172710	0.0	12132.0	100.0	100	238024	6727	1.0	0	83.72	199280.0
15	OX030720.1	1	61516	173532	235047	0.0	110900.0	99.997	79	238024	78036	0.788302834589164	0	83.72	199280.0
56_R	OX030750.1	2	417	5259	5674	0.0	746.0	99.76	100	229632	418	0.9952153110047848	0	82.01	188320.0
42_R	OX030750.1	1	1432	14097	15528	0.0	2583.0	100.0	100	229632	1432	1.0	0	82.01	188320.0
19	OX030750.1	1	34901	15967	50867	0.0	62699.0	99.845	91	229632	38393	0.9090459198291356	0	82.01	188320.0
38	OX030750.1	1	2030	54498	56527	0.0	3644.0	99.803	100	229632	2030	1.0	0	82.01	188320.0
22_R	OX030750.1	1	21725	56528	78252	0.0	39179.0	100.0	100	229632	21725	1.0	0	82.01	188320.0
23_R	OX030750.1	1	19616	79642	99257	0.0	35295.0	99.908	100	229632	19616	1.0	0	82.01	188320.0
24_R	OX030750.1	1	17994	100647	118641	0.0	32431.0	99.978	100	229632	17994	1.0	0	82.01	188320.0
56_R	OX030750.1	1	418	119014	119431	0.0	755.0	100.0	100	229632	418	1.0	0	82.01	188320.0
30_R	OX030750.1	1	4881	120372	125252	0.0	8803.0	100.0	100	229632	4881	1.0	0	82.01	188320.0
35	OX030750.1	1	3881	126074	129954	0.0	7000.0	100.0	100	229632	3881	1.0	0	82.01	188320.0
